"Size","Metric","mean_Value","SD_value","n","SE_value"
1485,"Abundance (%)",0.0162860855997537,0.00524592915794323,3,0.00302873861148823
1485,"Biomass (mg m3)",1.6176812044335,0.50568196121474,3,0.291955616431668
1485,"Biomass (%)",0.32204797298399,0.0518924637264846,3,0.0299601279013988
1515,"Abundance (# m3)",5.27709359605911,1.52744307099988,3,0.881869668213609
1515,"Abundance (%)",0.0154941456440887,0.00443063708411065,3,0.00255802951319282
1515,"Biomass (mg m3)",1.60506978243021,0.455573096340023,3,0.263025249807464
1515,"Biomass (%)",0.33648485199179,0.0399948689943095,3,0.0230910483800684
1545,"Abundance (# m3)",4.96592775041051,1.41044995466889,3,0.81432366100658
1545,"Abundance (%)",0.0145949696461412,0.00444636260813873,3,0.00256710864872358
1545,"Biomass (mg m3)",1.64218462315271,0.3459657248152,3,0.19974340435244
1545,"Biomass (%)",0.332375093164614,0.0604387955721892,3,0.0348943548931002
1575,"Abundance (# m3)",4.10509031198686,0.333196757477294,3,0.192371237622626
1575,"Abundance (%)",0.01188120772578,0.00311823578954826,3,0.00180031427249241
1575,"Biomass (mg m3)",1.42232564326765,0.102795439588088,3,0.0593489747176483
1575,"Biomass (%)",0.288498519364532,0.0571852946214943,3,0.0330159452434078
1605,"Abundance (# m3)",4.04967159277504,0.901120440489409,3,0.520262128888834
1605,"Abundance (%)",0.0123993701174056,0.001934672529195,3,0.00111698370552451
1605,"Biomass (mg m3)",1.51494216666667,0.369987887959221,3,0.213612606710157
1605,"Biomass (%)",0.315442765892857,0.020857059998492,3,0.0120418292046335
1635,"Abundance (# m3)",3.70320197044335,1.19886846065167,3,0.692167028480192
1635,"Abundance (%)",0.0112558563115764,0.00461193826011981,3,0.00266270379596611
1635,"Biomass (mg m3)",1.46948656321839,0.364690175557036,3,0.210553971028667
1635,"Biomass (%)",0.301837380920772,0.0431053397074818,3,0.0248868794836249
1665,"Abundance (# m3)",3.3128078817734,0.800959305952726,3,0.462434070901742
1665,"Abundance (%)",0.00981905024753695,0.00311677998316776,3,0.00179947376228674
1665,"Biomass (mg m3)",1.43812069293924,0.29169182266525,3,0.168408352336195
1665,"Biomass (%)",0.277264254651067,0.0407727203297863,3,0.0235401410579954
1695,"Abundance (# m3)",2.96469622331691,0.327563927794815,3,0.189119121889147
1695,"Abundance (%)",0.00915404698932677,0.00256560097688871,3,0.00148125041463986
1695,"Biomass (mg m3)",1.3462544954844,0.292911417613821,3,0.169112485808054
1695,"Biomass (%)",0.275083896482348,0.0440633949000917,3,0.0254400129069767
1725,"Abundance (# m3)",2.67816091954023,0.276015158916809,3,0.159357426301037
1725,"Abundance (%)",0.00935420402668309,0.00258728518118674,3,0.00149376979582849
1725,"Biomass (mg m3)",1.29879157635468,0.210276632064697,3,0.121403270126841
1725,"Biomass (%)",0.303418437748768,0.0969251177416648,3,0.0559597428193864
1755,"Abundance (# m3)",2.33004926108374,0.433314889327217,3,0.250174467996942
1755,"Abundance (%)",0.00751849755418719,0.00244618855937304,3,0.00141230762324261
1755,"Biomass (mg m3)",1.16881879064039,0.263381535684406,3,0.152063400526969
1755,"Biomass (%)",0.24794229791133,0.0314855184661314,3,0.0181781725619959
1785,"Abundance (# m3)",2.31527093596059,0.263757738097796,3,0.15228060109161
1785,"Abundance (%)",0.00796694778735632,0.00111198214676088,3,0.000642003191766451
1785,"Biomass (mg m3)",1.22141760139573,0.137754294192592,3,0.0795324788341201
1785,"Biomass (%)",0.295109698401067,0.0692307342938563,3,0.0399703830807534
1815,"Abundance (# m3)",2.26395730706076,0.683656936474343,3,0.394709516306817
1815,"Abundance (%)",0.00652815313300493,0.00229867921722498,3,0.00132714306484544
1815,"Biomass (mg m3)",1.10104656896552,0.177254565730361,3,0.102337971239514
1815,"Biomass (%)",0.231671454462233,0.0356698001425802,3,0.0205939687142589
1845,"Abundance (# m3)",1.76518883415435,0.545431021607629,3,0.314904747149537
1845,"Abundance (%)",0.00561897020320197,0.00192336713425874,3,0.00111045653271476
1845,"Biomass (mg m3)",1.01142996387521,0.186884470076108,3,0.107897799105801
1845,"Biomass (%)",0.215259840432677,0.0368191240329649,3,0.0212575311717585
1875,"Abundance (# m3)",1.87848932676519,0.38726419271558,3,0.223587085911843
1875,"Abundance (%)",0.00577085116748768,0.003789314177813,3,0.0021877615606044
1875,"Biomass (mg m3)",1.12766890968801,0.16766758099139,3,0.0968029230197524
1875,"Biomass (%)",0.226302252110016,0.0855425822273632,3,0.0493880328761438
1905,"Abundance (# m3)",1.6264367816092,0.429244266242009,3,0.247824292662927
1905,"Abundance (%)",0.00502100124384236,0.00259046637891103,3,0.00149560646119096
1905,"Biomass (mg m3)",0.988504079638752,0.299049895592894,3,0.172656537721687
1905,"Biomass (%)",0.210100091425698,0.0558086719640523,3,0.0322211517815611
1935,"Abundance (# m3)",1.51395730706076,0.0602362666286473,3,0.0347774247530276
1935,"Abundance (%)",0.00411222590229885,0.000136314766525841,3,7.87013671482153e-05
1935,"Biomass (mg m3)",0.935263562397373,0.115485496282476,3,0.066675582366185
1935,"Biomass (%)",0.180434497485632,0.0451791179295531,3,0.0260841758983773
1965,"Abundance (# m3)",1.22454844006568,0.158070670449303,3,0.0912621441348895
1965,"Abundance (%)",0.00358008119663383,0.00086852897923936,3,0.000501445439962835
1965,"Biomass (mg m3)",0.774570791461412,0.159667095162928,3,0.0921838403730424
1965,"Biomass (%)",0.170421073124795,0.066230124586293,3,0.0382379802583587
1995,"Abundance (# m3)",1.25779967159278,0.193791245679738,3,0.11188542785979
1995,"Abundance (%)",0.00445282594417077,0.00104327754498206,3,0.000602336571434887
1995,"Biomass (mg m3)",0.915464123152709,0.196900637825936,3,0.113680636252413
1995,"Biomass (%)",0.226479630626847,0.11727111257874,3,0.0677065084155027
2025,"Abundance (# m3)",1.25779967159278,0.398732004378617,3,0.230208030062513
2025,"Abundance (%)",0.00389548474917898,0.00217196868517073,3,0.00125398670505476
2025,"Biomass (mg m3)",0.92347807224959,0.38281054940425,3,0.221015773747172
2025,"Biomass (%)",0.194902793656404,0.0842763724358878,3,0.048656986312185
2055,"Abundance (# m3)",1.08620689655172,0.202071747935499,3,0.116666178066179
2055,"Abundance (%)",0.00357527437931035,0.00284836207356063,3,0.00164450260991975
2055,"Biomass (mg m3)",0.88611001683087,0.341663966412807,3,0.197259782980829
2055,"Biomass (%)",0.192944356122742,0.0970823288140969,3,0.0560505086743746
2085,"Abundance (# m3)",0.860837438423645,0.379608315568951,3,0.219166963180354
2085,"Abundance (%)",0.0025018660636289,0.000259354633583114,3,0.000149738467514788
2085,"Biomass (mg m3)",0.692280036945813,0.134006352256253,3,0.0773686035482677
2085,"Biomass (%)",0.141197701249589,0.0427356513879863,3,0.0246734398328479
2115,"Abundance (# m3)",0.866995073891626,0.328312217066908,3,0.189551146901822
2115,"Abundance (%)",0.00288313875779967,0.00150084572088617,3,0.000866513680965728
2115,"Biomass (mg m3)",0.765869179392447,0.236706807397471,3,0.136662738969947
2115,"Biomass (%)",0.169195558689245,0.0269208937617327,3,0.0155427852601617
2145,"Abundance (# m3)",0.829228243021346,0.114924851919444,3,0.0663518941922687
2145,"Abundance (%)",0.00258074036781609,0.000395519299891602,3,0.000228353174262109
2145,"Biomass (mg m3)",0.700779240558292,0.0863075880396188,3,0.0498297091877812
2145,"Biomass (%)",0.165395056509852,0.0279350674560667,3,0.0161283187155905
2175,"Abundance (# m3)",0.738916256157635,0.651138860193443,3,0.37593519621251
2175,"Abundance (%)",0.00255519369581281,0.00106910738023123,3,0.000617249433769115
2175,"Biomass (mg m3)",0.748106883415435,0.542328484677221,3,0.313113496617595
2175,"Biomass (%)",0.166772297382594,0.0347233493200951,3,0.0200475350771223
2205,"Abundance (# m3)",0.593185550082102,0.269067040330453,3,0.155345928164843
2205,"Abundance (%)",0.00177192846674877,0.00140300468510931,3,0.000810025132622166
2205,"Biomass (mg m3)",0.569107581691297,0.237458678411456,3,0.137096831902267
2205,"Biomass (%)",0.115363737138342,0.0534095518448518,3,0.0308360191349225
2235,"Abundance (# m3)",0.596469622331691,0.242727851044097,3,0.140138990140129
2235,"Abundance (%)",0.00192365202134647,0.00101887319970885,3,0.000588246716122001
2235,"Biomass (mg m3)",0.646182599343186,0.3945475998184,3,0.227792162963274
2235,"Biomass (%)",0.132703189793924,0.0498444076757365,3,0.0287776821891839
2265,"Abundance (# m3)",0.690065681444992,0.432518380078475,3,0.249714603167769
2265,"Abundance (%)",0.00244766765681445,0.00303754879105706,3,0.00175372961219341
2265,"Biomass (mg m3)",0.747889446633826,0.560329123980662,3,0.323506170565023
2265,"Biomass (%)",0.155730302075534,0.143380471700715,3,0.0827807539329434
2295,"Abundance (# m3)",0.60632183908046,0.225093409620946,3,0.129957740637464
2295,"Abundance (%)",0.00219972086863711,0.000905673380073717,3,0.000522890769783439
2295,"Biomass (mg m3)",0.718467625205255,0.25018322188592,3,0.144443350502564
2295,"Biomass (%)",0.156731251348933,0.0223134935117641,3,0.012882701485578
2325,"Abundance (# m3)",0.375205254515599,0.292630222098578,3,0.168950137501634
2325,"Abundance (%)",0.00111636476026273,0.0012851163291565,3,0.000741962258578487
2325,"Biomass (mg m3)",0.471735815681445,0.423721209046545,3,0.244635554104376
2325,"Biomass (%)",0.0763782851194581,0.0686321155827593,3,0.0396247704067596
2355,"Abundance (# m3)",0.408866995073892,0.27443929798144,3,0.158447602565796
2355,"Abundance (%)",0.00134030815394089,0.000827590933278729,3,0.000477809848107368
2355,"Biomass (mg m3)",0.467891869047619,0.309776325636325,3,0.178849444994705
2355,"Biomass (%)",0.115076362557061,0.0296395880436309,3,0.0171124241356599
2385,"Abundance (# m3)",0.47824302134647,0.110804898380613,3,0.063973237907576
2385,"Abundance (%)",0.00176220732758621,0.000843180101704273,3,0.000486810258694298
2385,"Biomass (mg m3)",0.64725104679803,0.258080125097517,3,0.149002629697544
2385,"Biomass (%)",0.142583439781609,0.0216661709639489,3,0.0125089696383444
2415,"Abundance (# m3)",0.466338259441708,0.137908119641967,3,0.0796212899987248
2415,"Abundance (%)",0.00159239400985222,0.00216453137831131,3,0.00124969277393742
2415,"Biomass (mg m3)",0.551787690065682,0.417074006580683,3,0.240797789971353
2415,"Biomass (%)",0.157706711295977,0.216494165441644,3,0.124992964695717
2445,"Abundance (# m3)",0.326354679802956,0.178489525792752,3,0.103050975763974
2445,"Abundance (%)",0.000919819958949097,0.00039459000451464,3,0.000227816645326063
2445,"Biomass (mg m3)",0.4201464363711,0.148713225859833,3,0.0858596209822322
2445,"Biomass (%)",0.0865984920418719,0.042106545819426,3,0.0243102255634909
2475,"Abundance (# m3)",0.386699507389163,0.324528080821634,3,0.187366374821963
2475,"Abundance (%)",0.00117927967446634,0.000776702184376016,3,0.000448429215229663
2475,"Biomass (mg m3)",0.526867392036125,0.277124510639783,3,0.159997910816922
2475,"Biomass (%)",0.119956838447455,0.0857300612456491,3,0.0494962739378186
2505,"Abundance (# m3)",0.419950738916256,0.278938329986128,3,0.161045119904796
2505,"Abundance (%)",0.00119087790270936,0.00112253780948925,3,0.000648097506484151
2505,"Biomass (mg m3)",0.536378244252874,0.246313304801244,3,0.142209052831984
2505,"Biomass (%)",0.108616529899836,0.0678974928159684,3,0.0392006357546001
2535,"Abundance (# m3)",0.397783251231527,0.221121886145831,3,0.127664780490013
2535,"Abundance (%)",0.00147101656157635,0.00151723947504221,3,0.000875978619340746
2535,"Biomass (mg m3)",0.669367587027915,0.390263050837807,3,0.225318477455973
2535,"Biomass (%)",0.146253641880131,0.119521753436692,3,0.0690059165206904
2565,"Abundance (# m3)",0.302955665024631,0.0712959843737254,3,0.0411627557703097
2565,"Abundance (%)",0.000940245947044335,0.000228363378891486,3,0.000131845658276052
2565,"Biomass (mg m3)",0.4955571272578,0.212727016429215,3,0.122818000199313
2565,"Biomass (%)",0.104074704963875,0.0553328774886016,3,0.0319464517130807
2595,"Abundance (# m3)",0.233990147783251,0.280251365843346,3,0.161803201510416
2595,"Abundance (%)",0.000743322094827586,0.00054435815368722,3,0.000314285326566884
2595,"Biomass (mg m3)",0.356881798029557,0.314461774941612,3,0.181554590412387
2595,"Biomass (%)",0.074835270795977,0.0223513690947383,3,0.0129045689636039
2625,"Abundance (# m3)",0.360837438423645,0.278456193695075,3,0.16076675838737
2625,"Abundance (%)",0.00134461318842365,0.00117970817487912,3,0.00068110483233166
2625,"Biomass (mg m3)",0.616849410509031,0.397392964321231,3,0.229434934924926
2625,"Biomass (%)",0.151135462694581,0.0858626514122199,3,0.0495728249061802
2655,"Abundance (# m3)",0.247126436781609,0.317494673231966,3,0.183305635056748
2655,"Abundance (%)",0.00102512215517241,0.00127626432897109,3,0.000736851553888574
2655,"Biomass (mg m3)",0.406437242610837,0.482169764235265,3,0.278380843176329
2655,"Biomass (%)",0.119379584683908,0.0977032023052227,3,0.0564089701516088
2685,"Abundance (# m3)",0.211822660098522,0.500972699251109,3,0.289236722769281
2685,"Abundance (%)",0.000644812350574713,0.0014193993537612,3,0.000819490598981612
2685,"Biomass (mg m3)",0.295170535714286,0.47427626640067,3,0.273823530076678
2685,"Biomass (%)",0.076830584477422,0.175768503790792,3,0.101479992978672
2715,"Abundance (# m3)",0.235221674876847,0.210292217930167,3,0.121412268630465
2715,"Abundance (%)",0.000824987544334975,0.00107347485529746,3,0.000619770996674283
2715,"Biomass (mg m3)",0.47398566543514,0.576430696701732,3,0.332802417909908
2715,"Biomass (%)",0.10301874835468,0.172572293450288,3,0.099634660078195
2745,"Abundance (# m3)",0.221674876847291,0.171396596920129,3,0.0989558713700224
2745,"Abundance (%)",0.000858998934318555,0.000310001135221114,3,0.000178979238869
2745,"Biomass (mg m3)",0.419332454433498,0.129654760687982,3,0.074856210984923
2745,"Biomass (%)",0.109822498798851,0.110806719091537,3,0.0639742890955179
2775,"Abundance (# m3)",0.208538587848933,0.212806656144143,3,0.122863980210165
2775,"Abundance (%)",0.000553840091133005,0.000298780689714622,3,0.000172501111635399
2775,"Biomass (mg m3)",0.349920732348112,0.358112472121674,3,0.206756332179611
2775,"Biomass (%)",0.0751664650381773,0.0879111929382691,3,0.0507555509076908
2805,"Abundance (# m3)",0.210180623973727,0.123428689746038,3,0.071261587250598
2805,"Abundance (%)",0.00079165172454844,0.00102641520843178,3,0.000592601096888414
2805,"Biomass (mg m3)",0.443791636288998,0.402891934365039,3,0.232609766759984
2805,"Biomass (%)",0.106894908702791,0.104034281889293,3,0.0600642206537328
2835,"Abundance (# m3)",0.163793103448276,0.0848950250824816,3,0.0490141655842308
2835,"Abundance (%)",0.00041198572044335,0.00085242489957923,3,0.000492147745236008
2835,"Biomass (mg m3)",0.268054481527094,0.345235301371428,3,0.199321694180556
2835,"Biomass (%)",0.0502225444191297,0.0902886204083145,3,0.0521281592975003
2865,"Abundance (# m3)",0.164614121510673,0.275115046443543,3,0.158837746122296
2865,"Abundance (%)",0.000529715331280788,0.00118743874973751,3,0.000685568081807145
2865,"Biomass (mg m3)",0.360168253694581,0.484697130149005,3,0.279840018566967
2865,"Biomass (%)",0.0718802024634647,0.144660202404285,3,0.0835196067991399
2895,"Abundance (# m3)",0.126847290640394,0.248097114584669,3,0.143238935890628
2895,"Abundance (%)",0.000488119822660099,0.00132620895931046,3,0.00076568709965959
2895,"Biomass (mg m3)",0.294850868226601,0.674625352766945,3,0.389495129022142
2895,"Biomass (%)",0.090339777704023,0.313108476371628,3,0.180773263118713
2925,"Abundance (# m3)",0.244663382594417,0.181649967766931,3,0.104875657788524
